game_id,period_id,episode_id,time_seconds,team_id,player_id,action_id,type_name,result_name,start_x,start_y,end_x,end_y,is_home,game_episode,result_filled,type_filled,type_result_combo,type_group,delta_x,delta_y,event_distance,start_quadrant,end_quadrant,start_x_norm,start_y_norm,end_x_norm,end_y_norm,event_idx,episode_event_count,episode_progress_ratio,delta_time_prev,delta_time_next,prev_type_name,prev_result_filled,attack_progress_momentum,dynamic_pressure_index,pitch_control_margin,forward_control_ratio,pass_availability_score,player_vx,player_vy,player_ax,player_ay,off_ball_energy
126326,2,84,2121.233,4220,287282,2496,Pass,Successful,78.090705,2.347428000000008,103.62513,0.2885239999999953,True,126326_84,Successful,Pass,Pass__Successful,Pass,25.534425,-2.0589040000000125,25.617297784150477,Q20,Q20,0.743721,0.02235645714285722,0.986906,0.002747847619047574,0,1,0.0,0.0,0.0,START,START,-1.0166771161590997,0.0,2.4662020563943908e-14,9.314771495538004e-05,1.0,-0.048109266357582156,0.010253679281468567,6.357223361484422e-05,-1.0283093826240197e-06,6.358054975357418e-05
126326,2,88,2373.567,4641,346036,2644,Shot,Blocked,89.82876,33.9932,90.895665,33.986128,False,126326_88,Blocked,Shot,Shot__Blocked,Shot,1.0669049999999913,-0.007072000000000855,1.0669284381855146,Q20,Q20,0.855512,0.3237447619047619,0.8656729999999999,0.3236774095238095,0,1,0.0,0.0,0.0,START,START,1.0668975284753663,3.440235327497352e-28,-1.9960016161311004e-07,0.0,0.0,0.008150051351436616,0.002519211513003773,4.76128379259664e-06,1.4717307204295603e-06,4.983554421003102e-06
126326,2,94,2787.5330000000004,4220,354812,2839,Recovery,,82.778535,44.329064,79.82688,43.733316,True,126326_94,NoResult,Recovery,Recovery__NoResult,Defensive,-2.9516550000000024,-0.5957480000000004,3.011176334678694,Q21,Q21,0.788367,0.4221815619047619,0.760256,0.4165077714285714,0,1,0.0,0.0,0.0,START,START,-2.5381803314034457,0.00016718142561827562,-0.11315097729846042,0.999999999999999,1.0,0.08126326894673244,-0.03651362476742178,0.0003117536644610226,-0.0001400787400204162,0.00034177829174858844
126327,1,13,889.235,2353,500569,422,Carry,,46.712715,53.20422,58.5501,54.898916,False,126327_13,NoResult,Carry,Carry__NoResult,Carry,11.837384999999998,1.6946960000000004,11.95808003697253,Q11,Q11,0.44488300000000003,0.5067068571428571,0.55762,0.5228468190476191,0,1,0.0,0.0,0.0,START,START,10.099728255235295,0.0,0.0,0.0,0.0,-0.046740843484903316,-0.010794041349101051,8.948476065058749e-05,2.06650572510277e-05,9.183989862734597e-05
126327,1,20,1344.4,2353,356611,646,Pass,Successful,86.87805,37.922172,88.03053,42.151432,False,126327_20,Successful,Pass,Pass__Successful,Pass,1.152479999999997,4.2292599999999965,4.383474683170871,Q21,Q21,0.82741,0.3611635428571429,0.838386,0.40144220952380955,0,1,0.0,0.0,0.0,START,START,-0.7924015124801842,0.0,7.250633179404889e-12,0.0,1.0,0.10946495990850282,-0.008972280296135955,0.0003365501632821617,-2.758528757697307e-05,0.0003376787830112428
126327,1,23,1498.533,2353,356617,725,Recovery,,7.092267000000007,47.892264,7.092267000000007,47.892264,False,126327_23,NoResult,Recovery,Recovery__NoResult,Defensive,0.0,0.0,0.0,Q01,Q01,0.06754540000000006,0.4561168,0.06754540000000006,0.4561168,0,1,0.0,0.0,0.0,START,START,0.0,0.0,2.296649357244425e-10,4.383600717845919e-30,1.0,0.0,0.0,0.0,0.0,0.0
126327,1,36,2591.029,2353,500569,1307,Pass,Successful,43.33791,28.429236000000003,44.77851,50.130212,False,126327_36,Successful,Pass,Pass__Successful,Pass,1.4405999999999963,21.700975999999997,21.748739910913827,Q10,Q11,0.412742,0.2707546285714286,0.42646199999999995,0.47743059047619046,0,1,0.0,0.0,0.0,START,START,-4.223100907718044,0.0,0.00016941111856044104,6.20319385725077e-09,1.0,-0.0019830866720648927,-0.01455815686269901,2.6300337651230657e-05,-2.2118514424178013e-06,2.6393181834937345e-05
126327,2,43,173.0339999999999,4639,345444,1614,Carry,,13.507095,41.62552,17.426955,44.868848,True,126327_43,NoResult,Carry,Carry__NoResult,Carry,3.91986,3.243327999999998,5.087679130525429,Q01,Q01,0.128639,0.39643352380952385,0.165971,0.4273223619047619,0,1,0.0,0.0,0.0,START,START,3.490543759582933,0.01147144507526068,-0.3272691627392256,0.0,0.0,0.10926543337669521,-0.11419242166280939,-0.00013743002772482403,0.0003722949790152252,0.0003968508081387675
126327,2,74,2759.7,4639,77845,2815,Pass,Successful,49.745745,66.4022108,48.494355,58.802592,True,126327_74,Successful,Pass,Pass__Successful,Pass,-1.2513900000000007,-7.599618800000009,7.701959675135516,Q11,Q11,0.473769,0.6324020076190476,0.461851,0.5600246857142857,0,1,0.0,0.0,0.0,START,START,1.9086159610707134,3.7614384747662653e-05,-0.07831383593389932,0.0,1.0,0.004662367438205344,0.020410451476856748,2.1252273035673825e-05,1.7390088121489267e-05,2.7460412852977846e-05
126327,2,78,3053.9000000000005,4639,250901,2957,Pass,Successful,73.838205,31.99196000000001,86.42361,10.70762,True,126327_78,Successful,Pass,Pass__Successful,Pass,12.585404999999994,-21.284340000000007,24.726818401274862,Q20,Q20,0.703221,0.3046853333333334,0.823082,0.10197733333333334,0,1,0.0,0.0,0.0,START,START,-8.793084708339013,1.1192392834809221e-05,-0.057842448978755796,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0
126328,2,100,3013.433,4640,246403,2666,Tackle,Unsuccessful,37.99341,32.77022,37.99341,32.77022,False,126328_100,Unsuccessful,Tackle,Tackle__Unsuccessful,Defensive,0.0,0.0,0.0,Q10,Q10,0.361842,0.31209733333333334,0.361842,0.31209733333333334,0,1,0.0,0.0,0.0,START,START,0.0,0.0,0.0,0.0,0.0,-0.007393408478314142,-0.0002718857422900554,-2.58809412199886e-06,-9.517476188961228e-08,2.589843512574803e-06
126328,1,14,720.634,4640,354791,272,Carry,,23.003505000000004,19.575976,25.40391,14.430552,False,126328_14,NoResult,Carry,Carry__NoResult,Carry,2.4004049999999957,-5.145424,5.677792907794452,Q00,Q00,0.21908100000000003,0.18643786666666667,0.241942,0.13743382857142858,0,1,0.0,0.0,0.0,START,START,1.102520996659961,0.0,0.00393169325489065,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0
126328,1,17,935.1,4640,146168,413,Pass,Successful,28.472955,40.566352,36.22793999999999,44.504232,False,126328_17,Successful,Pass,Pass__Successful,Pass,7.754984999999991,3.93788,8.697510634924505,Q01,Q11,0.271171,0.38634620952380955,0.3450279999999999,0.4238498285714286,0,1,0.0,0.0,0.0,START,START,7.071502346554353,0.0,0.12353688268014082,0.0,1.0,0.0,0.0,0.0,0.0,0.0
126328,1,46,2986.7670000000003,316,500126,1345,Recovery,,19.809825,15.706572,31.276035,14.843107999999994,True,126328_46,NoResult,Recovery,Recovery__NoResult,Defensive,11.46621,-0.8634640000000058,11.498675656065616,Q00,Q00,0.188665,0.1495864,0.297867,0.14136293333333327,0,1,0.0,0.0,0.0,START,START,10.880515295644546,0.2469825144564698,-0.7052069228475776,0.0,0.0,-0.008980041721249154,0.007080251633665007,-0.00027955527040122503,-2.599070701439872e-05,0.00028076086988790006
126328,2,57,878.2670000000003,316,62015,1807,Pass,Successful,54.120885,19.124456,65.32365,17.871488000000006,True,126328_57,Successful,Pass,Pass__Successful,Pass,11.202765,-1.252967999999992,11.27261604305979,Q10,Q10,0.515437,0.1821376761904762,0.62213,0.1702046476190477,0,1,0.0,0.0,0.0,START,START,9.906236121972537,1.705506971882805e-11,-0.0020337391238293813,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0
126329,1,10,297.968,4643,187259,151,Carry,,43.13736,7.572887999999999,45.724035,3.770736,True,126329_10,NoResult,Carry,Carry__NoResult,Carry,2.5866749999999996,-3.802151999999999,4.598613637470427,Q10,Q10,0.41083200000000003,0.07212274285714285,0.435467,0.03591177142857143,0,1,0.0,0.0,0.0,START,START,0.5769752661512384,0.0,0.0,0.0,0.0,-0.008757271780631728,0.00979841324936778,4.342377042015039e-06,-4.858637005686408e-06,6.516332705444426e-06
126329,2,101,2989.933,4646,250141,2985,Pass,Unsuccessful,77.67354,34.5049,92.778,42.580036,False,126329_101,Unsuccessful,Pass,Pass__Unsuccessful,Pass,15.104460000000003,8.075136,17.12753728094311,Q21,Q21,0.7397480000000001,0.3286180952380952,0.8836,0.40552415238095235,0,1,0.0,0.0,0.0,START,START,7.722614407717566,5.266909988732826e-47,-2.693946546001332e-12,0.0,0.0,0.03435419423493521,0.004407748943624259,5.934740377727351e-05,7.614454715986531e-06,5.983388885677203e-05
126329,1,24,1408.187,4646,193858,723,Pass,Successful,30.681735000000003,37.597268,33.36763500000001,41.456064,False,126329_24,Successful,Pass,Pass__Successful,Pass,2.6859000000000037,3.858795999999998,4.701527983498131,Q01,Q01,0.29220700000000005,0.35806921904761907,0.31778700000000004,0.3948196571428571,0,1,0.0,0.0,0.0,START,START,2.2719714955298422,3.2119547943922824e-26,-4.2334293174153094e-07,1.0,1.0,0.0,0.0,0.0,0.0,0.0
126329,1,25,1478.5,4643,500113,770,Pass,Successful,56.56623,31.35378,55.798785,20.638272,True,126329_25,Successful,Pass,Pass__Successful,Pass,-0.767444999999995,-10.715508,10.742955064882706,Q10,Q10,0.5387259999999999,0.2986074285714286,0.531417,0.19655497142857142,0,1,0.0,0.0,0.0,START,START,-3.548946096885367,1.026099756043593e-11,-0.0018109744388307822,0.0,1.0,0.0819373361372075,-0.0719872187022065,0.0011188733905561404,-0.0009830022217364855,0.0014893525546469714
126329,1,37,2124.934,4646,250141,1135,Carry,,54.828165,20.963244,60.05517,13.908991999999998,False,126329_37,NoResult,Carry,Carry__NoResult,Carry,5.227004999999998,-7.054252000000002,8.779752419603243,Q10,Q10,0.522173,0.19964994285714285,0.571954,0.13246659047619044,0,1,0.0,0.0,0.0,START,START,1.8931143829557473,0.002100095477469409,-0.22642768852436776,0.8952178581956898,1.0,0.026410868683085193,0.015655111740013574,9.1830459362959e-06,-1.3002746588596425e-05,1.5918534841981426e-05
126329,2,76,1605.567,4643,410634,2400,Block,,68.193405,23.283812,68.193405,23.283812,True,126329_76,NoResult,Block,Block__NoResult,Defensive,0.0,0.0,0.0,Q10,Q10,0.649461,0.22175059047619047,0.649461,0.22175059047619047,0,1,0.0,0.0,0.0,START,START,0.0,4.254156727935514e-05,-0.06565878258244474,0.9999143877375568,1.0,-0.0,-0.0,0.0,0.0,0.0
126330,1,26,1333.233,4657,287281,651,Pass,Successful,58.96233,15.405739999999994,62.201685,7.335296,False,126330_26,Successful,Pass,Pass__Successful,Pass,3.239354999999996,-8.070443999999995,8.696291575905265,Q10,Q10,0.561546,0.1467213333333333,0.592397,0.0698599619047619,0,1,0.0,0.0,0.0,START,START,-1.5182298429566066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126330,1,4,123.9,4657,357150,72,Throw-In,Successful,39.58857,0.0,52.335465,8.470148000000002,False,126330_4,Successful,Throw-In,Throw-In__Successful,Restart,12.746895000000002,8.470148000000002,15.304467951645005,Q10,Q10,0.377034,0.0,0.498433,0.08066807619047621,0,1,0.0,0.0,0.0,START,START,15.164995539207332,0.0,0.0002015574447217592,1.0,1.0,0.0,0.0,0.0,0.0,0.0
126330,2,57,262.8330000000001,4657,505723,1477,Duel,Successful,46.94172,56.181464,46.94172,56.181464,False,126330_57,Successful,Duel,Duel__Successful,Duel,0.0,0.0,0.0,Q11,Q11,0.44706399999999996,0.5350615619047618,0.44706399999999996,0.5350615619047618,0,1,0.0,0.0,0.0,START,START,0.0,0.0,1.2574234441020843e-11,0.999999996567149,1.0,0.0025830126292819646,-0.0011006309490700571,-1.0233262692400497e-06,4.360429949717633e-07,1.1123534270998153e-06
126330,2,68,1036.8000000000002,4657,360391,1790,Clearance,,9.163265999999991,33.851964,30.40715999999999,21.06232,False,126330_68,NoResult,Clearance,Clearance__NoResult,Defensive,21.243893999999997,-12.789644000000003,24.796734178717404,Q00,Q00,0.08726919999999992,0.3223996571428572,0.2895919999999999,0.2005935238095238,0,1,0.0,0.0,0.0,START,START,18.745734066003234,0.0,2.738668421519548e-12,3.558991217963077e-06,1.0,-0.05584949638556239,-0.006414589845991089,-7.815118842031358e-05,-8.976049062864469e-06,7.86649712914605e-05
126331,2,100,2627.967000000001,316,139210,2537,Pass_Freekick,Successful,28.743120000000005,64.8914752,38.141775,52.634448,False,126331_100,Successful,Pass_Freekick,Pass_Freekick__Successful,SetPiece,9.398654999999998,-12.257027200000003,15.445692978645045,Q01,Q11,0.27374400000000004,0.6180140495238096,0.36325500000000005,0.5012804571428572,0,1,0.0,0.0,0.0,START,START,12.344378265967997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126331,1,41,2296.7000000000003,316,500126,949,Error,,41.62893,3.2776000000000067,41.62893,3.2776000000000067,False,126331_41,NoResult,Error,Error__NoResult,Other,0.0,0.0,0.0,Q10,Q10,0.396466,0.03121523809523816,0.396466,0.03121523809523816,0,2,0.0,0.0,32.69999999999982,START,START,0.0,0.0,1.2584833182337729e-24,0.0,1.0,-0.03161882107099745,0.01801125397968602,3.2806639572314425e-05,-1.5840494250588733e-05,3.643071311586806e-05
126331,1,41,2329.4,316,500126,973,Pass,Successful,46.738965,4.597412000000006,42.1302,21.193764,False,126331_41,Successful,Pass,Pass__Successful,Pass,-4.608764999999998,16.596351999999996,17.22439010627456,Q10,Q10,0.445133,0.043784876190476246,0.40124000000000004,0.20184537142857145,1,2,0.5,32.69999999999982,0.0,Error,START,-1.2034654112922394,0.0,0.6791820104032216,0.0,1.0,0.1562701834862395,0.0403612232415904,0.005745841117958349,0.0006834852985291897,8.358315524989578e-06
126331,2,80,1470.6329999999998,316,161110,1980,Pass,Successful,58.795905000000005,32.70154,57.43783500000001,28.40258,False,126331_80,Successful,Pass,Pass__Successful,Pass,-1.358069999999998,-4.298960000000001,4.508371236544303,Q10,Q10,0.559961,0.3114432380952381,0.547027,0.2705007619047619,0,1,0.0,0.0,0.0,START,START,-1.8512234081375771,0.0,2.3852524048986537e-06,0.0,1.0,0.01565817131987661,-0.025689990489202594,-1.015984334990999e-05,-2.553097522322874e-05,2.7478229796401187e-05
126332,1,13,666.04,4220,354809,394,Carry,,51.352245,62.0764452,48.027525,61.7593816,False,126332_13,NoResult,Carry,Carry__NoResult,Carry,-3.3247200000000063,-0.31706360000000444,3.3398042464858633,Q11,Q11,0.48906900000000003,0.59120424,0.45740499999999995,0.5881845866666666,0,1,0.0,0.0,0.0,START,START,-2.849937492847019,0.0,0.0,0.0,0.0,0.011667776498136025,-0.005218935856159605,-2.3838830874991196e-05,5.733035874329653e-05,6.208912860655648e-05
126332,1,21,1291.901,4220,500549,757,Carry,,61.444215,2.893808000000007,59.28552,5.930892,False,126332_21,NoResult,Carry,Carry__NoResult,Carry,-2.1586950000000016,3.037083999999993,3.726102967723915,Q10,Q10,0.585183,0.02756007619047626,0.564624,0.056484685714285714,0,1,0.0,0.0,0.0,START,START,-0.25045406375995105,0.0,1.8135946554203577e-22,0.0,1.0,0.05432602505921859,0.0332271679573786,-0.00021722193137674927,0.0001465554442117251,0.0002620379088970549
126332,1,27,1653.133,4648,62386,945,Pass_Freekick,Successful,43.221885,10.691843999999996,38.29035,20.665608,True,126332_27,Successful,Pass_Freekick,Pass_Freekick__Successful,SetPiece,-4.931535000000004,9.973764000000003,11.126365344708086,Q10,Q10,0.41163700000000003,0.10182708571428568,0.36467,0.19681531428571428,0,1,0.0,0.0,0.0,START,START,-2.880919581191028,3.320604029344768e-10,-0.004268784909521206,0.0,0.0,-0.027108933115083545,0.006070761256635524,7.263563940681578e-06,6.57525090531182e-07,7.293264040540952e-06
126332,2,45,283.501,4648,500136,1621,Carry,,76.81085999999999,56.963804,89.01501,66.4412088,True,126332_45,NoResult,Carry,Carry__NoResult,Carry,12.204150000000013,9.477404799999995,15.451940944928674,Q21,Q21,0.731532,0.542512419047619,0.847762,0.6327734171428572,0,1,0.0,0.0,0.0,START,START,-3.1072399185957487,5.38672021589663e-17,-8.567046117355701e-05,0.0,1.0,0.013091133170261499,0.009877567240282142,1.9439578164979435e-05,5.1671714377269085e-05,5.5207456615193046e-05
126332,2,79,2690.233,4648,500137,2838,Pass,Successful,86.611665,63.5315364,88.51972500000001,48.830732,True,126332_79,Successful,Pass,Pass__Successful,Pass,1.908060000000006,-14.700804400000003,14.824113564414551,Q21,Q21,0.824873,0.6050622514285714,0.843045,0.46505459047619047,0,1,0.0,0.0,0.0,START,START,11.252079155955302,8.974262053596086e-31,0.144683456153115,1.0,1.0,0.0,0.0,0.0,0.0,0.0
126333,1,14,1167.288,2353,356609,689,Carry,,80.4342,60.909776,83.8005,57.6011,True,126333_14,NoResult,Carry,Carry__NoResult,Carry,3.3662999999999954,-3.3086759999999984,4.720096668816854,Q21,Q21,0.76604,0.5800931047619048,0.7981,0.5485819047619048,0,1,0.0,0.0,0.0,START,START,4.710972544813247,0.0,0.0,0.0,0.0,0.012481153590095903,0.04594118541392222,-1.2435107444493708e-05,1.1495799994834589e-05,1.6934736923771263e-05
126333,1,26,2217.715,2353,356624,1247,Recovery,,68.73111,9.276628000000002,68.73111,9.276628000000002,True,126333_26,NoResult,Recovery,Recovery__NoResult,Defensive,0.0,0.0,0.0,Q10,Q10,0.654582,0.08834883809523812,0.654582,0.08834883809523812,0,1,0.0,0.0,0.0,START,START,0.0,0.0,1.2388268015608663e-17,1.0,1.0,-0.0,-0.0,0.0,0.0,0.0
126333,1,28,2546.6330000000003,2353,356618,1422,Pass,Unsuccessful,26.691735,29.517644,24.248175,0.0,True,126333_28,Unsuccessful,Pass,Pass__Unsuccessful,Pass,-2.4435600000000015,-29.517644,29.618613957853192,Q00,Q00,0.254207,0.28112041904761903,0.230935,0.0,0,1,0.0,0.0,0.0,START,START,-13.706387489757015,0.0,7.388850300093805e-14,1.0,1.0,-0.006847648299179922,0.004125052433623957,-3.2129486883288718e-06,1.9354939428602325e-06,3.7508900379353786e-06
126333,1,3,80.033,2353,500576,34,Pass,Successful,35.390565,21.350232,36.53832,27.869324,True,126333_3,Successful,Pass,Pass__Successful,Pass,1.1477549999999965,6.5190920000000006,6.619358129342225,Q10,Q10,0.33705300000000005,0.20333554285714284,0.347984,0.2654221333333333,0,1,0.0,0.0,0.0,START,START,1.7246321388337513,0.0,0.1384220542185406,1.881664355840425e-07,1.0,-0.01621578434585973,0.005646712835023804,6.13777945241631e-05,-2.120966898717686e-05,6.493907698139848e-05
126333,1,31,2706.5460000000003,2353,500569,1529,Pass,Successful,53.979765,43.470020000000005,65.29970999999999,63.4962172,True,126333_31,Successful,Pass,Pass__Successful,Pass,11.31994499999999,20.02619719999999,23.004124175814916,Q11,Q11,0.514093,0.4140001904761905,0.621902,0.604725878095238,0,1,0.0,0.0,0.0,START,START,-2.8567801340466854,0.0,1.2254073787267556e-05,0.07210377711859718,1.0,0.09212371339283373,0.1302040738592585,0.0008146575834283993,0.0012531681979445204,0.0014946897706804969
126333,2,35,139.9010000000001,2353,356618,1664,Carry,,36.344595,38.795836,49.63392,30.828956,True,126333_35,NoResult,Carry,Carry__NoResult,Carry,13.289325000000005,-7.96688,15.494429188906095,Q11,Q10,0.346139,0.3694841523809524,0.472704,0.29360910476190477,0,1,0.0,0.0,0.0,START,START,12.812032272924219,0.0,0.10716628028224195,0.09167510825974919,1.0,-0.004010774776751212,-0.003855099778454768,-1.1787243126483173e-06,3.315762707305477e-06,3.5190443782916397e-06
126333,2,42,639.5339999999999,4643,410634,1898,Carry,,59.156685,51.898212,58.13934,56.018468,False,126333_42,NoResult,Carry,Carry__NoResult,Carry,-1.017345000000006,4.120255999999998,4.243995800488142,Q11,Q11,0.563397,0.4942686857142857,0.553708,0.533509219047619,0,1,0.0,0.0,0.0,START,START,-2.672969982280551,0.004360042852823884,-0.25763280536147753,0.0,0.0,0.009354463046293443,-0.02962052020997212,-9.683378359014074e-06,3.066201693935105e-05,3.215473680863945e-05
126333,2,46,1051.034,2353,500562,2119,Carry,,48.23448,9.31158,52.46241,10.768071999999997,True,126333_46,NoResult,Carry,Carry__NoResult,Carry,4.227930000000001,1.4564919999999972,4.471773812589809,Q10,Q10,0.459376,0.08868171428571428,0.499642,0.10255306666666664,0,1,0.0,0.0,0.0,START,START,4.455786382792142,2.3100957471089593e-47,0.016443057496442825,0.17781138757282383,1.0,-0.022048579828616927,-0.017243154598308094,2.8365189224864795e-05,3.649245017132893e-05,4.621994027764759e-05
126333,2,50,1262.033,2353,500576,2219,Pass,Successful,54.77493,11.874976000000004,61.818435,4.161395999999996,True,126333_50,Successful,Pass,Pass__Successful,Pass,7.043505000000003,-7.713580000000007,10.445586584841713,Q10,Q10,0.521666,0.11309500952380956,0.588747,0.03963234285714282,0,1,0.0,0.0,0.0,START,START,1.40960055563938,7.725754234526043e-40,0.566320493194414,0.10748899886039759,1.0,0.016399631979695427,-0.008016291032148896,2.7593414827034822e-05,-1.1559224929926143e-05,2.9916754884135598e-05
126333,1,6,316.964,2353,500576,163,Carry,,41.636175,22.832904,41.092695,25.946964,True,126333_6,NoResult,Carry,Carry__NoResult,Carry,-0.5434800000000024,3.114060000000002,3.1611295756422284,Q10,Q10,0.396535,0.21745622857142857,0.391359,0.24711394285714286,0,1,0.0,0.0,0.0,START,START,-0.14988823450215538,1.6253021327335199e-28,0.6686770818635627,0.02614941444285997,1.0,0.01390242934642867,-0.011594844397604826,2.6423495356071963e-06,3.7865524797193956e-06,4.617357550590237e-06
126333,2,63,2533.276,2353,500576,2732,Pass,Successful,67.77056999999999,6.358272,67.381335,20.605768,True,126333_63,Successful,Pass,Pass__Successful,Pass,-0.3892349999999851,14.247496000000002,14.252811868373238,Q10,Q10,0.645434,0.060554971428571434,0.641727,0.19624540952380953,0,1,0.0,0.0,0.0,START,START,4.412288428056525,1.4864057343942771e-52,0.9443133478052649,0.9953190685108533,1.0,0.011791839325871084,-0.007433354148693867,-9.522982416544178e-07,1.8776644483768346e-06,2.105349311101694e-06
126334,1,26,2153.534,4639,345446,1326,Carry,,45.124065,34.596292000000005,43.20288000000001,40.2679,True,126334_26,NoResult,Carry,Carry__NoResult,Carry,-1.9211849999999941,5.671607999999992,5.988162415122764,Q11,Q11,0.429753,0.3294884952380953,0.41145600000000004,0.3835038095238095,0,1,0.0,0.0,0.0,START,START,-2.4836967451317973,0.0,0.0,0.0,0.0,0.020915409376180107,0.05301237307891625,-5.398720300972394e-05,-7.553218531417166e-05,9.284249623500821e-05
126334,1,28,2363.8010000000004,4639,491810,1443,Carry,,53.71926,27.184428,56.310765,24.460688000000005,True,126334_28,NoResult,Carry,Carry__NoResult,Carry,2.591505000000005,-2.723739999999996,3.7596087233414335,Q10,Q10,0.511612,0.2588993142857143,0.536293,0.23295893333333337,0,1,0.0,0.0,0.0,START,START,2.019469033120488,0.0,0.16711536388234594,0.0,1.0,-1.3127257609353118,-0.5641034737620175,0.044101517198660505,0.018951269023786358,0.0480009834986292
126334,1,3,280.78000000000003,4646,146185,199,Pass,Successful,53.53761,13.524383999999998,43.18902,31.028876000000004,False,126334_3,Successful,Pass,Pass__Successful,Pass,-10.348590000000002,17.504492000000006,20.334713058368052,Q10,Q10,0.5098820000000001,0.12880365714285713,0.41132399999999997,0.2955131047619048,0,2,0.0,0.0,84.85399999999998,START,START,-9.496221541068968,3.1411950643033336e-05,-0.07564884210347995,0.0,0.0,0.007266679714327088,0.00296715841881839,-3.2176414911736068e-06,-1.3138396646891743e-06,3.4755418901564797e-06
126334,1,3,365.634,4639,491810,266,Carry,,39.533445,28.931892,39.955965,25.227932,True,126334_3,NoResult,Carry,Carry__NoResult,Carry,0.4225199999999987,-3.703960000000002,3.727981066475528,Q10,Q10,0.376509,0.27554182857142856,0.380533,0.24026601904761904,1,2,0.5,84.85399999999998,0.0,Pass,Successful,-0.07631819443619692,3.471759659729557e-11,0.47104737319613504,0.12372202075628169,1.0,0.007099414113034594,-0.0008745335099618803,-0.0006605179522273894,-0.0002818728065532338,3.061181169597286e-11
126334,2,48,982.7530000000002,4646,250145,2068,Pass,Successful,32.20360500000001,16.864544000000002,28.033109999999997,23.129792,False,126334_48,Successful,Pass,Pass__Successful,Pass,-4.170495000000013,6.265247999999996,7.526377684286715,Q00,Q00,0.3067010000000001,0.1606147047619048,0.266982,0.22028373333333331,0,2,0.0,0.0,53.04599999999982,START,START,-3.253353464508034,1.5497098569373784e-05,-0.06281966099873718,1.0,1.0,0.03550580635654321,0.04190722760947722,-5.338841669317088e-05,-6.301393376630106e-05,8.258982313643384e-05
126334,2,48,1035.799,4646,146185,2109,Pass,Successful,71.483685,7.736155999999994,78.027915,0.8595200000000034,False,126334_48,Successful,Pass,Pass__Successful,Pass,6.544229999999999,-6.876635999999991,9.492895710445568,Q20,Q20,0.680797,0.07367767619047613,0.743123,0.008185904761904794,1,2,0.5,53.04599999999982,0.0,Pass,Successful,-1.2025379944021832,1.820192330569978e-17,0.0071006944167069765,0.9999999783536727,1.0,0.02376903760037826,-0.007666334224701635,2.1856877623015014e-05,-1.4083741791292703e-05,6.419192257680262e-10
126334,2,68,2666.168,4646,188514,2812,Pass,Successful,74.51241,58.482992,66.64843499999999,39.196968,False,126334_68,Successful,Pass,Pass__Successful,Pass,-7.863975000000011,-19.286024000000005,20.827693692034202,Q21,Q11,0.709642,0.5569808761904762,0.634747,0.37330445714285715,0,1,0.0,0.0,0.0,START,START,-5.202999362944919,1.105642034422895e-34,-5.275553943580592e-09,0.9999996622531582,1.0,-0.0,-0.0,0.0,0.0,0.0
126335,1,21,1201.6,4644,62098,591,Pass,Successful,97.77726,3.3521279999999933,87.400635,6.603480000000005,False,126335_21,Successful,Pass,Pass__Successful,Pass,-10.376625000000004,3.2513520000000113,10.874080936728822,Q20,Q20,0.9312119999999999,0.03192502857142851,0.832387,0.06289028571428576,0,1,0.0,0.0,0.0,START,START,-2.872835243048569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126335,1,27,1799.1,4644,342719,954,Pass,Successful,53.70414,42.261184,54.762435,55.650112,False,126335_27,Successful,Pass,Pass__Successful,Pass,1.058295000000001,13.388928,13.430688042546779,Q11,Q11,0.511468,0.4024874666666667,0.521547,0.5300010666666667,0,1,0.0,0.0,0.0,START,START,-4.327016777365779,0.0,1.418163481929333e-21,1.0,1.0,0.013164012036578085,0.004234765683151633,2.617975317923979e-07,6.518465390929776e-06,6.523720487605356e-06
126335,1,29,1975.968,4640,146174,1048,Carry,,38.090955,35.805672,41.22426,25.80328,True,126335_29,NoResult,Carry,Carry__NoResult,Carry,3.133305,-10.002392,10.481671905983749,Q11,Q10,0.362771,0.3410064,0.392612,0.24574552380952383,0,1,0.0,0.0,0.0,START,START,1.8326819732426376,1.2969690449326016e-07,-0.018977211713646178,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
126335,1,33,2212.433,4640,146168,1134,Pass,Unsuccessful,22.916985,16.072955999999998,60.185895,7.145372000000002,True,126335_33,Unsuccessful,Pass,Pass__Unsuccessful,Pass,37.268910000000005,-8.927583999999996,38.32327502530487,Q00,Q10,0.218257,0.1530757714285714,0.573199,0.06805116190476192,0,1,0.0,0.0,0.0,START,START,27.379518110889844,3.833725789022899e-40,0.0001830108171976717,0.0,1.0,-0.0043496644962590005,-0.019175419409034295,-3.405270588217012e-06,-1.50120754799526e-05,1.539344919096334e-05
